"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"TVQKD","sox","spring18","121","8","duration+contained","IEFG",62532,0,0,"1","2","full"
"TVQKD","sox","spring18","121","9","starttime+before+endtime+during","",30436,0,0,"1","2","full"
"TVQKD","sox","spring18","121","10","ends","B",11914,0,0,"1","2","full"
"TVQKD","sox","spring18","121","11","starttime","ML",18054,1,0,"1","2","full"
"TVQKD","sox","spring18","121","12","starts","G",8561,1,0,"1","2","full"
"TVQKD","sox","spring18","121","13","meets","EF",41153,1,0,"1","2","full"
"TVQKD","sox","spring18","121","14","endtime","X",65021,1,0,"1","2","full"
"TVQKD","sox","spring18","121","15","midpoint","KX",68915,1,0,"1","2","full"
"8LGZ4","fire","spring18","111","1","starttime","A",52822,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","2","starts","E",38072,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","3","meets","Z",27780,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","4","endtime","U",53117,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","5","midpoint","U",90134,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","6","duration","EG",10605,1,1,"1","1","full"
"8LGZ4","fire","spring18","111","7","duration+starts","FB",31523,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","8","duration+contained","E",50124,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","9","starttime+before+endtime+during","I",37455,1,1,"1","1","full"
"8LGZ4","fire","spring18","111","10","ends","X",71759,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","11","starttime","FB",21776,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","12","starts","B",13202,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","13","meets","FX",73414,0,1,"1","1","full"
"8LGZ4","fire","spring18","111","14","endtime","F",48162,0,0,"1","1","full"
"8LGZ4","fire","spring18","111","15","midpoint","FB",49454,0,0,"1","1","full"
"HJ5O5","heaven","spring18","111","1","starttime","F",31511,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","2","starts","K",26704,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","3","meets","F",41536,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","4","endtime","H",24900,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","5","midpoint","O",33007,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","6","duration","EG",8567,1,1,"1","1","full"
"HJ5O5","heaven","spring18","111","7","duration+starts","XO",43512,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","8","duration+contained","G",62392,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","9","starttime+before+endtime+during","E",27331,0,0,"1","1","full"
"HJ5O5","heaven","spring18","111","10","ends","E",25660,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","11","starttime","ML",26142,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","12","starts","G",23370,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","13","meets","EF",30226,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","14","endtime","X",13080,1,0,"1","1","full"
"HJ5O5","heaven","spring18","111","15","midpoint","KX",18928,1,0,"1","1","full"
"YKJOR","thine","spring18","111","1","starttime","A",31200,0,1,"1","1","full"
"YKJOR","thine","spring18","111","2","starts","E",9722,0,1,"1","1","full"
"YKJOR","thine","spring18","111","3","meets","Z",13187,0,1,"1","1","full"
"YKJOR","thine","spring18","111","4","endtime","U",25865,0,1,"1","1","full"
"YKJOR","thine","spring18","111","5","midpoint","U",30946,0,1,"1","1","full"
"YKJOR","thine","spring18","111","6","duration","EG",5727,1,1,"1","1","full"
"YKJOR","thine","spring18","111","7","duration+starts","B",18344,0,0,"1","1","full"
"YKJOR","thine","spring18","111","8","duration+contained","E",30134,0,1,"1","1","full"
"YKJOR","thine","spring18","111","9","starttime+before+endtime+during","I",19401,1,1,"1","1","full"
"YKJOR","thine","spring18","111","10","ends","X",36317,0,1,"1","1","full"
"YKJOR","thine","spring18","111","11","starttime","FB",8126,0,1,"1","1","full"
"YKJOR","thine","spring18","111","12","starts","B",9363,0,1,"1","1","full"
"YKJOR","thine","spring18","111","13","meets","FX",22462,0,1,"1","1","full"
"YKJOR","thine","spring18","111","14","endtime","B",22930,0,1,"1","1","full"
"YKJOR","thine","spring18","111","15","midpoint","EF",72698,0,1,"1","1","full"
"PQN6T","thine","spring18","111","1","starttime","A",24618,0,1,"1","1","full"
"PQN6T","thine","spring18","111","2","starts","E",12573,0,1,"1","1","full"
"PQN6T","thine","spring18","111","3","meets","A",10741,0,0,"1","1","full"
"PQN6T","thine","spring18","111","4","endtime","E",12416,0,0,"1","1","full"
"PQN6T","thine","spring18","111","5","midpoint","O",13762,1,0,"1","1","full"
"PQN6T","thine","spring18","111","6","duration","EG",17477,1,1,"1","1","full"
"PQN6T","thine","spring18","111","7","duration+starts","FB",24963,0,1,"1","1","full"
"PQN6T","thine","spring18","111","8","duration+contained","IJEOHZND",47021,0,0,"1","1","full"
"PQN6T","thine","spring18","111","9","starttime+before+endtime+during","IF",61973,0,0,"1","1","full"
"PQN6T","thine","spring18","111","10","ends","B",18726,0,0,"1","1","full"
"PQN6T","thine","spring18","111","11","starttime","FB",8606,0,1,"1","1","full"
"PQN6T","thine","spring18","111","12","starts","B",6045,0,1,"1","1","full"
"PQN6T","thine","spring18","111","13","meets","LH",21865,0,0,"1","1","full"
"PQN6T","thine","spring18","111","14","endtime","O",9067,0,0,"1","1","full"
"PQN6T","thine","spring18","111","15","midpoint","C",37331,0,0,"1","1","full"
"6MWHZ","sox","spring18","121","1","starttime","CF",79982,0,0,"1","2","full"
"6MWHZ","sox","spring18","121","2","starts","K",22585,1,0,"1","2","full"
"6MWHZ","sox","spring18","121","3","meets","AOU",49147,0,0,"1","2","full"
"6MWHZ","sox","spring18","121","4","endtime","H",118961,1,0,"1","2","full"
"6MWHZ","sox","spring18","121","5","midpoint","A",36881,1,0,"1","2","full"
"6MWHZ","sox","spring18","121","6","duration","EG",25508,1,1,"1","2","full"
"6MWHZ","sox","spring18","121","7","duration+starts","FZ",76075,0,0,"1","2","full"
"6MWHZ","sox","spring18","121","8","duration+contained","C",54343,0,0,"1","2","full"
"6MWHZ","sox","spring18","121","9","starttime+before+endtime+during","I",24453,1,1,"1","2","full"
"6MWHZ","sox","spring18","121","10","ends","Z",6442,0,0,"1","2","full"
"6MWHZ","sox","spring18","121","11","starttime","ML",14936,1,0,"1","2","full"
"6MWHZ","sox","spring18","121","12","starts","G",52890,1,0,"1","2","full"
"6MWHZ","sox","spring18","121","13","meets","EF",27719,1,0,"1","2","full"
"6MWHZ","sox","spring18","121","14","endtime","X",17546,1,0,"1","2","full"
"6MWHZ","sox","spring18","121","15","midpoint","KX",44144,1,0,"1","2","full"
"QUCDX","heaven","spring18","111","1","starttime","A",46519,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","2","starts","E",12826,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","3","meets","Z",19451,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","4","endtime","U",85146,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","5","midpoint","U",83280,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","6","duration","EG",9574,1,1,"1","1","full"
"QUCDX","heaven","spring18","111","7","duration+starts","FB",19498,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","8","duration+contained","E",51582,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","9","starttime+before+endtime+during","I",19629,1,1,"1","1","full"
"QUCDX","heaven","spring18","111","10","ends","X",71994,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","11","starttime","FB",9097,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","12","starts","B",18318,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","13","meets","FX",41944,0,1,"1","1","full"
"QUCDX","heaven","spring18","111","14","endtime","FB",39195,0,0,"1","1","full"
"QUCDX","heaven","spring18","111","15","midpoint","EF",47838,0,1,"1","1","full"
"J994U","thine","spring18","111","1","starttime","A",22853,0,1,"1","1","full"
"J994U","thine","spring18","111","2","starts","E",14673,0,1,"1","1","full"
"J994U","thine","spring18","111","3","meets","Z",14063,0,1,"1","1","full"
"J994U","thine","spring18","111","4","endtime","U",87230,0,1,"1","1","full"
"J994U","thine","spring18","111","5","midpoint","U",102175,0,1,"1","1","full"
"J994U","thine","spring18","111","6","duration","EG",10331,1,1,"1","1","full"
"J994U","thine","spring18","111","7","duration+starts","FB",24121,0,1,"1","1","full"
"J994U","thine","spring18","111","8","duration+contained","E",50420,0,1,"1","1","full"
"J994U","thine","spring18","111","9","starttime+before+endtime+during","I",42667,1,1,"1","1","full"
"J994U","thine","spring18","111","10","ends","X",76558,0,1,"1","1","full"
"J994U","thine","spring18","111","11","starttime","FB",11447,0,1,"1","1","full"
"J994U","thine","spring18","111","12","starts","B",8398,0,1,"1","1","full"
"J994U","thine","spring18","111","13","meets","FX",23406,0,1,"1","1","full"
"J994U","thine","spring18","111","14","endtime","FB",73893,0,0,"1","1","full"
"J994U","thine","spring18","111","15","midpoint","FB",28726,0,0,"1","1","full"
"BKTUJ","heaven","spring18","111","1","starttime","A",53503,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","2","starts","E",23917,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","3","meets","Z",107222,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","4","endtime","U",123736,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","5","midpoint","U",67152,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","6","duration","EG",21128,1,1,"1","1","full"
"BKTUJ","heaven","spring18","111","7","duration+starts","FB",18794,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","8","duration+contained","E",87336,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","9","starttime+before+endtime+during","I",19428,1,1,"1","1","full"
"BKTUJ","heaven","spring18","111","10","ends","X",43640,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","11","starttime","FB",12375,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","12","starts","B",12115,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","13","meets","FX",29237,0,1,"1","1","full"
"BKTUJ","heaven","spring18","111","14","endtime","",33707,0,0,"1","1","full"
"BKTUJ","heaven","spring18","111","15","midpoint","EF",69587,0,1,"1","1","full"
"X9GRY","sox","spring18","121","1","starttime","F",74092,1,0,"1","2","full"
"X9GRY","sox","spring18","121","2","starts","K",40375,1,0,"1","2","full"
"X9GRY","sox","spring18","121","3","meets","F",10146,1,0,"1","2","full"
"X9GRY","sox","spring18","121","4","endtime","H",18002,1,0,"1","2","full"
"X9GRY","sox","spring18","121","5","midpoint","A",57981,1,0,"1","2","full"
"X9GRY","sox","spring18","121","6","duration","EG",37543,1,1,"1","2","full"
"X9GRY","sox","spring18","121","7","duration+starts","XO",87925,1,0,"1","2","full"
"X9GRY","sox","spring18","121","8","duration+contained","G",73174,1,0,"1","2","full"
"X9GRY","sox","spring18","121","9","starttime+before+endtime+during","IE",65838,0,0,"1","2","full"
"X9GRY","sox","spring18","121","10","ends","E",11581,1,0,"1","2","full"
"X9GRY","sox","spring18","121","11","starttime","ML",13408,1,0,"1","2","full"
"X9GRY","sox","spring18","121","12","starts","G",11484,1,0,"1","2","full"
"X9GRY","sox","spring18","121","13","meets","EF",10750,1,0,"1","2","full"
"X9GRY","sox","spring18","121","14","endtime","X",6020,1,0,"1","2","full"
"X9GRY","sox","spring18","121","15","midpoint","KX",63896,1,0,"1","2","full"
"KYTVX","thine","spring18","111","1","starttime","A",41493,0,1,"1","1","full"
"KYTVX","thine","spring18","111","2","starts","E",17118,0,1,"1","1","full"
"KYTVX","thine","spring18","111","3","meets","Z",13974,0,1,"1","1","full"
"KYTVX","thine","spring18","111","4","endtime","U",45072,0,1,"1","1","full"
"KYTVX","thine","spring18","111","5","midpoint","U",75444,0,1,"1","1","full"
"KYTVX","thine","spring18","111","6","duration","EG",7954,1,1,"1","1","full"
"KYTVX","thine","spring18","111","7","duration+starts","FB",14113,0,1,"1","1","full"
"KYTVX","thine","spring18","111","8","duration+contained","E",52556,0,1,"1","1","full"
"KYTVX","thine","spring18","111","9","starttime+before+endtime+during","I",27370,1,1,"1","1","full"
"KYTVX","thine","spring18","111","10","ends","X",31837,0,1,"1","1","full"
"KYTVX","thine","spring18","111","11","starttime","FB",13087,0,1,"1","1","full"
"KYTVX","thine","spring18","111","12","starts","B",10433,0,1,"1","1","full"
"KYTVX","thine","spring18","111","13","meets","FX",99109,0,1,"1","1","full"
"KYTVX","thine","spring18","111","14","endtime","",40414,0,0,"1","1","full"
"KYTVX","thine","spring18","111","15","midpoint","EF",36166,0,1,"1","1","full"
"UQWX4","alpha","spring18","111","1","starttime","A",42677,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","2","starts","E",27224,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","3","meets","Z",39359,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","4","endtime","U",67313,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","5","midpoint","U",80404,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","6","duration","EG",9773,1,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","7","duration+starts","FB",16188,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","8","duration+contained","E",60780,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","9","starttime+before+endtime+during","I",31278,1,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","10","ends","X",43107,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","11","starttime","FB",10800,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","12","starts","B",16001,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","13","meets","FX",21823,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","14","endtime","B",23098,0,1,"1","1","Orthogonal-XInside-YFull"
"UQWX4","alpha","spring18","111","15","midpoint","EF",57366,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","1","starttime","A",21581,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","2","starts","E",26557,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","3","meets","Z",43078,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","4","endtime","O",163990,0,0,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","5","midpoint","U",109307,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","6","duration","EG",15697,1,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","7","duration+starts","FB",29560,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","8","duration+contained","E",53745,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","9","starttime+before+endtime+during","I",48146,1,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","10","ends","X",77678,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","11","starttime","FB",8590,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","12","starts","B",19941,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","13","meets","FX",73297,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","14","endtime","B",47558,0,1,"1","1","Orthogonal-XInside-YFull"
"4RGO3","alpha","spring18","111","15","midpoint","EF",96642,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","1","starttime","A",49866,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","2","starts","E",15071,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","3","meets","Z",24689,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","4","endtime","U",63076,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","5","midpoint","O",117842,1,0,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","6","duration","EG",17983,1,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","7","duration+starts","FB",44189,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","8","duration+contained","E",74133,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","9","starttime+before+endtime+during","I",27620,1,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","10","ends","X",62335,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","11","starttime","FB",17717,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","12","starts","B",7450,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","13","meets","FX",72855,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","14","endtime","B",21708,0,1,"1","1","Orthogonal-XInside-YFull"
"Z5Z7P","alpha","spring18","111","15","midpoint","E",55783,0,0,"1","1","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","1","starttime","C",39651,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","2","starts","XE",27609,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","3","meets","O",27597,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","4","endtime","H",12025,1,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","5","midpoint","J",52919,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","6","duration","EG",11359,1,1,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","7","duration+starts","FB",24673,0,1,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","8","duration+contained","F",18101,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","9","starttime+before+endtime+during","",48288,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","10","ends","E",12407,1,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","11","starttime","",9912,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","12","starts","B",10985,0,1,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","13","meets","GCO",27569,0,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","14","endtime","X",10490,1,0,"1","2","Orthogonal-XInside-YFull"
"YE3VQ","bravo","spring18","121","15","midpoint","AG",108954,0,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","1","starttime","F",37247,1,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","2","starts","K",7338,1,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","3","meets","J",15926,0,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","4","endtime","B",12975,0,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","5","midpoint","A",28346,1,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","6","duration","EG",13451,1,1,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","7","duration+starts","FB",49247,0,1,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","8","duration+contained","E",45632,0,1,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","9","starttime+before+endtime+during","I",18850,1,1,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","10","ends","E",41076,1,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","11","starttime","FB",10659,0,1,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","12","starts","B",6808,0,1,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","13","meets","EF",46582,1,0,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","14","endtime","B",19908,0,1,"1","2","Orthogonal-XInside-YFull"
"DKL3R","bravo","spring18","121","15","midpoint","EF",55950,0,1,"1","2","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","1","starttime","A",18289,0,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","2","starts","E",11694,0,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","3","meets","A",29660,0,0,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","4","endtime","U",113696,0,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","5","midpoint","I",139274,0,0,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","6","duration","EG",14262,1,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","7","duration+starts","FB",51633,0,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","8","duration+contained","E",44229,0,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","9","starttime+before+endtime+during","I",16979,1,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","10","ends","Z",14615,0,0,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","11","starttime","F",9476,0,0,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","12","starts","B",10508,0,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","13","meets","FB",56749,0,0,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","14","endtime","B",68827,0,1,"1","1","Orthogonal-XInside-YFull"
"781AU","alpha","spring18","111","15","midpoint","EF",80938,0,1,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","1","starttime","F",37525,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","2","starts","K",6976,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","3","meets","F",10034,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","4","endtime","H",8410,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","5","midpoint","O",20514,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","6","duration","EG",9159,1,1,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","7","duration+starts","XO",24935,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","8","duration+contained","IJEF",73064,0,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","9","starttime+before+endtime+during","I",49660,1,1,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","10","ends","E",6745,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","11","starttime","ML",17973,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","12","starts","G",6626,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","13","meets","EF",22061,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","14","endtime","X",7509,1,0,"1","1","Orthogonal-XInside-YFull"
"CC7G0","charlie","spring18","111","15","midpoint","KX",11537,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","1","starttime","F",68595,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","2","starts","K",14393,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","3","meets","F",10466,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","4","endtime","H",14543,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","5","midpoint","O",34389,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","6","duration","EG",9581,1,1,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","7","duration+starts","XO",27399,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","8","duration+contained","G",31824,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","9","starttime+before+endtime+during","",42712,0,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","10","ends","E",8204,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","11","starttime","ML",10932,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","12","starts","FG",9559,0,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","13","meets","EF",19075,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","14","endtime","X",9843,1,0,"1","1","Orthogonal-XInside-YFull"
"A9CZD","charlie","spring18","111","15","midpoint","KX",17736,1,0,"1","1","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","1","starttime","O",17150,0,0,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","2","starts","",19151,0,0,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","3","meets","O",11837,0,0,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","4","endtime","K",15550,0,0,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","5","midpoint","A",15543,1,0,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","6","duration","EG",16292,1,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","7","duration+starts","FB",41774,0,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","8","duration+contained","E",58193,0,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","9","starttime+before+endtime+during","I",13456,1,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","10","ends","X",67124,0,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","11","starttime","FB",12563,0,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","12","starts","B",15449,0,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","13","meets","FX",23933,0,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","14","endtime","B",54559,0,1,"1","2","Orthogonal-XInside-YFull"
"DOQRP","bravo","spring18","121","15","midpoint","EF",59052,0,1,"1","2","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","1","starttime","A",12275,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","2","starts","E",10574,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","3","meets","Z",36484,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","4","endtime","E",7659,0,0,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","5","midpoint","F",146289,0,0,"1","1","Orthogonal-XInside-YFull"
